

*******************************************************************************
Ephemeris / WWW_USER Sun Nov 19 19:43:56 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: THEMIS-C (spacecraft) (-193)    {source: THEMIS-C_merged}
Center body name: Moon (301)                      {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2023-Oct-26 00:00:00.0000 TDB
Stop  time      : A.D. 2023-Oct-27 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 1737.4, 1737.4, 1737.4 km       {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2460243.753472222, A.D. 2023-Oct-26 06:05:00.0000, -1.206938486085244E+04,  9.955941163222293E+03, -2.051918210656446E+03,
2460243.754166667, A.D. 2023-Oct-26 06:06:00.0000, -1.209283910179330E+04,  9.954354891634102E+03, -2.051952069071433E+03,
2460243.754861111, A.D. 2023-Oct-26 06:07:00.0000, -1.211623996675736E+04,  9.952723774876767E+03, -2.051976623331832E+03,
2460243.755555556, A.D. 2023-Oct-26 06:08:00.0000, -1.213958752575063E+04,  9.951047963322830E+03, -2.051991900775244E+03,
2460243.756250000, A.D. 2023-Oct-26 06:09:00.0000, -1.216288185057096E+04,  9.949327605891209E+03, -2.051997932009591E+03,
2460243.756944444, A.D. 2023-Oct-26 06:10:00.0000, -1.218612300846132E+04,  9.947562851260780E+03, -2.051994745714693E+03,
2460243.757638889, A.D. 2023-Oct-26 06:11:00.0000, -1.220931107018364E+04,  9.945753845167605E+03, -2.051982370198118E+03,
2460243.758333333, A.D. 2023-Oct-26 06:12:00.0000, -1.223244610383420E+04,  9.943900735277033E+03, -2.051960833674911E+03,
2460243.759027778, A.D. 2023-Oct-26 06:13:00.0000, -1.225552817832475E+04,  9.942003666836976E+03, -2.051930165264407E+03,
2460243.759722222, A.D. 2023-Oct-26 06:14:00.0000, -1.227855736072885E+04,  9.940062784036660E+03, -2.051890391747774E+03,
2460243.760416667, A.D. 2023-Oct-26 06:15:00.0000, -1.230153371989791E+04,  9.938078231190555E+03, -2.051841543863554E+03,
2460243.761111111, A.D. 2023-Oct-26 06:16:00.0000, -1.232445732195245E+04,  9.936050150207910E+03, -2.051783646477543E+03,
2460243.761805556, A.D. 2023-Oct-26 06:17:00.0000, -1.234732823567517E+04,  9.933978683925443E+03, -2.051716728691219E+03,
2460243.762500000, A.D. 2023-Oct-26 06:18:00.0000, -1.237014652526908E+04,  9.931863972539502E+03, -2.051640818660220E+03,
2460243.763194445, A.D. 2023-Oct-26 06:19:00.0000, -1.239291225856921E+04,  9.929706157558579E+03, -2.051555941961389E+03,
2460243.763888889, A.D. 2023-Oct-26 06:20:00.0000, -1.241562550063356E+04,  9.927505378336224E+03, -2.051462128298876E+03,
2460243.764583333, A.D. 2023-Oct-26 06:21:00.0000, -1.243828631739051E+04,  9.925261773498016E+03, -2.051359402191707E+03,
2460243.765277778, A.D. 2023-Oct-26 06:22:00.0000, -1.246089477383782E+04,  9.922975480639476E+03, -2.051247792548433E+03,
2460243.765972222, A.D. 2023-Oct-26 06:23:00.0000, -1.248345093492366E+04,  9.920646637036982E+03, -2.051127324340360E+03,
2460243.766666667, A.D. 2023-Oct-26 06:24:00.0000, -1.250595486376918E+04,  9.918275378488779E+03, -2.050998025745442E+03,
2460243.767361111, A.D. 2023-Oct-26 06:25:00.0000, -1.252840662613505E+04,  9.915861841783306E+03, -2.050859922525382E+03,
2460243.768055555, A.D. 2023-Oct-26 06:26:00.0000, -1.255080628513650E+04,  9.913406160821511E+03, -2.050713040095129E+03,
2460243.768750000, A.D. 2023-Oct-26 06:27:00.0000, -1.257315390374395E+04,  9.910908469464530E+03, -2.050557405909378E+03,
2460243.769444444, A.D. 2023-Oct-26 06:28:00.0000, -1.259544954494154E+04,  9.908368901429405E+03, -2.050393045430378E+03,
2460243.770138889, A.D. 2023-Oct-26 06:29:00.0000, -1.261769327166519E+04,  9.905787588823581E+03, -2.050219985363064E+03,
2460243.770833333, A.D. 2023-Oct-26 06:30:00.0000, -1.263988514595455E+04,  9.903164663060863E+03, -2.050038249197308E+03,
2460243.771527778, A.D. 2023-Oct-26 06:31:00.0000, -1.266202523067762E+04,  9.900500255360479E+03, -2.049847865216256E+03,
2460243.772222222, A.D. 2023-Oct-26 06:32:00.0000, -1.268411358599243E+04,  9.897794495354801E+03, -2.049648856232299E+03,
2460243.772916667, A.D. 2023-Oct-26 06:33:00.0000, -1.270615027375577E+04,  9.895047513672582E+03, -2.049441249302076E+03,
2460243.773611111, A.D. 2023-Oct-26 06:34:00.0000, -1.272813535497437E+04,  9.892259438278446E+03, -2.049225068481236E+03,
2460243.774305556, A.D. 2023-Oct-26 06:35:00.0000, -1.275006889058382E+04,  9.889430397023159E+03, -2.049000339779765E+03,
2460243.775000000, A.D. 2023-Oct-26 06:36:00.0000, -1.277195094063546E+04,  9.886560517926308E+03, -2.048767087178648E+03,
2460243.775694444, A.D. 2023-Oct-26 06:37:00.0000, -1.279378156417032E+04,  9.883649926591630E+03, -2.048525334722086E+03,
2460243.776388889, A.D. 2023-Oct-26 06:38:00.0000, -1.281556082200556E+04,  9.880698748739167E+03, -2.048275108515771E+03,
2460243.777083333, A.D. 2023-Oct-26 06:39:00.0000, -1.283728877227829E+04,  9.877707109953904E+03, -2.048016432665375E+03,
2460243.777777778, A.D. 2023-Oct-26 06:40:00.0000, -1.285896547486493E+04,  9.874675134946347E+03, -2.047749330816943E+03,
2460243.778472222, A.D. 2023-Oct-26 06:41:00.0000, -1.288059098872606E+04,  9.871602947126490E+03, -2.047473827098107E+03,
2460243.779166667, A.D. 2023-Oct-26 06:42:00.0000, -1.290216537003982E+04,  9.868490669489329E+03, -2.047189946465703E+03,
2460243.779861111, A.D. 2023-Oct-26 06:43:00.0000, -1.292368867855764E+04,  9.865338424005518E+03, -2.046897711492502E+03,
2460243.780555556, A.D. 2023-Oct-26 06:44:00.0000, -1.294516097136826E+04,  9.862146333934466E+03, -2.046597146242108E+03,
2460243.781250000, A.D. 2023-Oct-26 06:45:00.0000, -1.296658230547950E+04,  9.858914518394216E+03, -2.046288275054578E+03,
2460243.781944444, A.D. 2023-Oct-26 06:46:00.0000, -1.298795273877424E+04,  9.855643098774581E+03, -2.045971121309565E+03,
2460243.782638889, A.D. 2023-Oct-26 06:47:00.0000, -1.300927232638723E+04,  9.852332193614962E+03, -2.045645708069350E+03,
2460243.783333333, A.D. 2023-Oct-26 06:48:00.0000, -1.303054112613417E+04,  9.848981923756322E+03, -2.045312057472240E+03,
2460243.784027778, A.D. 2023-Oct-26 06:49:00.0000, -1.305175919313595E+04,  9.845592406544252E+03, -2.044970195054252E+03,
2460243.784722222, A.D. 2023-Oct-26 06:50:00.0000, -1.307292658422084E+04,  9.842163759348481E+03, -2.044620141556620E+03,
2460243.785416667, A.D. 2023-Oct-26 06:51:00.0000, -1.309404335262452E+04,  9.838696100062922E+03, -2.044261920787455E+03,
2460243.786111111, A.D. 2023-Oct-26 06:52:00.0000, -1.311510955508606E+04,  9.835189544925175E+03, -2.043895555926058E+03,
2460243.786805556, A.D. 2023-Oct-26 06:53:00.0000, -1.313612524661527E+04,  9.831644209814702E+03, -2.043521068089539E+03,
2460243.787500000, A.D. 2023-Oct-26 06:54:00.0000, -1.315709048037027E+04,  9.828060209470677E+03, -2.043138481640587E+03,
2460243.788194444, A.D. 2023-Oct-26 06:55:00.0000, -1.317800531120086E+04,  9.824437657997478E+03, -2.042747817009979E+03,
2460243.788888889, A.D. 2023-Oct-26 06:56:00.0000, -1.319886979310535E+04,  9.820776670999439E+03, -2.042349098081378E+03,
2460243.789583333, A.D. 2023-Oct-26 06:57:00.0000, -1.321968397910829E+04,  9.817077361097894E+03, -2.041942346539753E+03,
2460243.790277778, A.D. 2023-Oct-26 06:58:00.0000, -1.324044792312890E+04,  9.813339839925135E+03, -2.041527583626227E+03,
2460243.790972222, A.D. 2023-Oct-26 06:59:00.0000, -1.326116167723655E+04,  9.809564221597873E+03, -2.041104831685659E+03,
2460243.791666667, A.D. 2023-Oct-26 07:00:00.0000, -1.328182529436704E+04,  9.805750616167912E+03, -2.040674113279100E+03,
2460243.792361111, A.D. 2023-Oct-26 07:01:00.0000, -1.330243882746011E+04,  9.801899135479825E+03, -2.040235448820713E+03,
2460243.793055556, A.D. 2023-Oct-26 07:02:00.0000, -1.332300232762238E+04,  9.798009889826375E+03, -2.039788859969796E+03,
2460243.793750000, A.D. 2023-Oct-26 07:03:00.0000, -1.334351584768429E+04,  9.794082988186150E+03, -2.039334368909906E+03,
2460243.794444445, A.D. 2023-Oct-26 07:04:00.0000, -1.336397943780135E+04,  9.790118539876730E+03, -2.038871996981445E+03,
2460243.795138889, A.D. 2023-Oct-26 07:05:00.0000, -1.338439314983127E+04,  9.786116654536145E+03, -2.038401764653458E+03,
2460243.795833333, A.D. 2023-Oct-26 07:06:00.0000, -1.340475703386264E+04,  9.782077439378874E+03, -2.037923693315827E+03,
2460243.796527778, A.D. 2023-Oct-26 07:07:00.0000, -1.342507114174712E+04,  9.778001002347935E+03, -2.037437804718816E+03,
2460243.797222222, A.D. 2023-Oct-26 07:08:00.0000, -1.344533552353061E+04,  9.773887449595983E+03, -2.036944117890899E+03,
2460243.797916667, A.D. 2023-Oct-26 07:09:00.0000, -1.346555022734834E+04,  9.769736888608435E+03, -2.036442655345631E+03,
2460243.798611111, A.D. 2023-Oct-26 07:10:00.0000, -1.348571530492394E+04,  9.765549424993089E+03, -2.035933436966368E+03,
2460243.799305555, A.D. 2023-Oct-26 07:11:00.0000, -1.350583080538991E+04,  9.761325163004814E+03, -2.035416483823638E+03,
2460243.800000000, A.D. 2023-Oct-26 07:12:00.0000, -1.352589677680220E+04,  9.757064208938731E+03, -2.034891816078939E+03,
2460243.800694444, A.D. 2023-Oct-26 07:13:00.0000, -1.354591326901468E+04,  9.752766665484494E+03, -2.034359453243407E+03,
2460243.801388889, A.D. 2023-Oct-26 07:14:00.0000, -1.356588033008843E+04,  9.748432637359636E+03, -2.033819416742480E+03,
2460243.802083333, A.D. 2023-Oct-26 07:15:00.0000, -1.358579800894321E+04,  9.744062227160241E+03, -2.033271726125359E+03,
2460243.802777778, A.D. 2023-Oct-26 07:16:00.0000, -1.360566635173740E+04,  9.739655538223538E+03, -2.032716401240262E+03,
2460243.803472222, A.D. 2023-Oct-26 07:17:00.0000, -1.362548540821695E+04,  9.735212671453683E+03, -2.032153462864801E+03,
2460243.804166667, A.D. 2023-Oct-26 07:18:00.0000, -1.364525522456144E+04,  9.730733728771314E+03, -2.031582929325311E+03,
2460243.804861111, A.D. 2023-Oct-26 07:19:00.0000, -1.366497584865516E+04,  9.726218811496085E+03, -2.031004822552671E+03,
2460243.805555556, A.D. 2023-Oct-26 07:20:00.0000, -1.368464732749719E+04,  9.721668021004771E+03, -2.030419159681439E+03,
2460243.806250000, A.D. 2023-Oct-26 07:21:00.0000, -1.370426970619161E+04,  9.717081455634496E+03, -2.029825962353668E+03,
2460243.806944444, A.D. 2023-Oct-26 07:22:00.0000, -1.372384303257277E+04,  9.712459215071394E+03, -2.029225248977424E+03,
2460243.807638889, A.D. 2023-Oct-26 07:23:00.0000, -1.374336735267803E+04,  9.707801399846978E+03, -2.028617038225397E+03,
2460243.808333333, A.D. 2023-Oct-26 07:24:00.0000, -1.376284271155909E+04,  9.703108106872613E+03, -2.028001350222388E+03,
2460243.809027778, A.D. 2023-Oct-26 07:25:00.0000, -1.378226915512962E+04,  9.698379434999844E+03, -2.027378205005505E+03,
2460243.809722222, A.D. 2023-Oct-26 07:26:00.0000, -1.380164672748989E+04,  9.693615482466343E+03, -2.026747619355774E+03,
2460243.810416667, A.D. 2023-Oct-26 07:27:00.0000, -1.382097547543008E+04,  9.688816343538003E+03, -2.026109614248634E+03,
2460243.811111111, A.D. 2023-Oct-26 07:28:00.0000, -1.384025544308673E+04,  9.683982118194112E+03, -2.025464207201115E+03,
2460243.811805556, A.D. 2023-Oct-26 07:29:00.0000, -1.385948667354928E+04,  9.679112900565840E+03, -2.024811417181221E+03,
2460243.812500000, A.D. 2023-Oct-26 07:30:00.0000, -1.387866921351623E+04,  9.674208786369036E+03, -2.024151263910044E+03,
2460243.813194444, A.D. 2023-Oct-26 07:31:00.0000, -1.389780310429400E+04,  9.669269870393420E+03, -2.023483764719036E+03,
2460243.813888889, A.D. 2023-Oct-26 07:32:00.0000, -1.391688839069341E+04,  9.664296248727080E+03, -2.022808938424514E+03,
2460243.814583333, A.D. 2023-Oct-26 07:33:00.0000, -1.393592511668731E+04,  9.659288014526424E+03, -2.022126803628839E+03,
2460243.815277778, A.D. 2023-Oct-26 07:34:00.0000, -1.395491332438792E+04,  9.654245261242157E+03, -2.021437378107257E+03,
2460243.815972222, A.D. 2023-Oct-26 07:35:00.0000, -1.397385305765533E+04,  9.649168082769829E+03, -2.020740680778031E+03,
2460243.816666667, A.D. 2023-Oct-26 07:36:00.0000, -1.399274435763777E+04,  9.644056572515159E+03, -2.020036729401560E+03,
2460243.817361111, A.D. 2023-Oct-26 07:37:00.0000, -1.401158726816013E+04,  9.638910820961566E+03, -2.019325541453372E+03,
2460243.818055556, A.D. 2023-Oct-26 07:38:00.0000, -1.403038183034392E+04,  9.633730921467059E+03, -2.018607136690262E+03,
2460243.818750000, A.D. 2023-Oct-26 07:39:00.0000, -1.404912808613194E+04,  9.628516965203020E+03, -2.017881530923110E+03,
2460243.819444444, A.D. 2023-Oct-26 07:40:00.0000, -1.406782607750135E+04,  9.623269042999316E+03, -2.017148742752628E+03,
2460243.820138889, A.D. 2023-Oct-26 07:41:00.0000, -1.408647584548558E+04,  9.617987246346809E+03, -2.016408789176911E+03,
2460243.820833333, A.D. 2023-Oct-26 07:42:00.0000, -1.410507743198413E+04,  9.612671662781710E+03, -2.015661689406135E+03,
2460243.821527778, A.D. 2023-Oct-26 07:43:00.0000, -1.412363087616465E+04,  9.607322385248117E+03, -2.014907459143923E+03,
2460243.822222222, A.D. 2023-Oct-26 07:44:00.0000, -1.414213621986605E+04,  9.601939501257510E+03, -2.014146117537949E+03,
2460243.822916667, A.D. 2023-Oct-26 07:45:00.0000, -1.416059350310377E+04,  9.596523099525035E+03, -2.013377680498710E+03,
2460243.823611111, A.D. 2023-Oct-26 07:46:00.0000, -1.417900276595057E+04,  9.591073269532964E+03, -2.012602165004846E+03,
2460243.824305556, A.D. 2023-Oct-26 07:47:00.0000, -1.419736404834385E+04,  9.585590098521971E+03, -2.011819590261102E+03,
2460243.825000000, A.D. 2023-Oct-26 07:48:00.0000, -1.421567739025824E+04,  9.580073673538660E+03, -2.011029971417309E+03,
2460243.825694445, A.D. 2023-Oct-26 07:49:00.0000, -1.423394282980310E+04,  9.574524082535821E+03, -2.010233325929926E+03,
2460243.826388889, A.D. 2023-Oct-26 07:50:00.0000, -1.425216040685383E+04,  9.568941412295935E+03, -2.009429671777574E+03,
2460243.827083333, A.D. 2023-Oct-26 07:51:00.0000, -1.427033016041975E+04,  9.563325749778111E+03, -2.008619024071064E+03,
2460243.827777778, A.D. 2023-Oct-26 07:52:00.0000, -1.428845212856465E+04,  9.557677179259075E+03, -2.007801401660595E+03,
2460243.828472222, A.D. 2023-Oct-26 07:53:00.0000, -1.430652635020297E+04,  9.551995787924852E+03, -2.006976818825787E+03,
2460243.829166667, A.D. 2023-Oct-26 07:54:00.0000, -1.432455286244646E+04,  9.546281659168752E+03, -2.006145294036113E+03,
2460243.829861111, A.D. 2023-Oct-26 07:55:00.0000, -1.434253170509811E+04,  9.540534878558905E+03, -2.005306842871476E+03,
2460243.830555555, A.D. 2023-Oct-26 07:56:00.0000, -1.436046291433205E+04,  9.534755530987095E+03, -2.004461482503295E+03,
2460243.831250000, A.D. 2023-Oct-26 07:57:00.0000, -1.437834652714769E+04,  9.528943699984333E+03, -2.003609228581240E+03,
2460243.831944444, A.D. 2023-Oct-26 07:58:00.0000, -1.439618258236995E+04,  9.523099469473378E+03, -2.002750097901791E+03,
2460243.832638889, A.D. 2023-Oct-26 07:59:00.0000, -1.441397111520550E+04,  9.517222921682212E+03, -2.001884106576043E+03,
2460243.833333333, A.D. 2023-Oct-26 08:00:00.0000, -1.443171216348250E+04,  9.511314139632210E+03, -2.001011271051521E+03,
2460243.834027778, A.D. 2023-Oct-26 08:01:00.0000, -1.444940576237888E+04,  9.505373206694125E+03, -2.000131606922764E+03,
2460243.834722222, A.D. 2023-Oct-26 08:02:00.0000, -1.446705195057747E+04,  9.499400203259089E+03, -1.999245129518675E+03,
2460243.835416667, A.D. 2023-Oct-26 08:03:00.0000, -1.448465076147154E+04,  9.493395212905227E+03, -1.998351856451188E+03,
2460243.836111111, A.D. 2023-Oct-26 08:04:00.0000, -1.450220223183982E+04,  9.487358315128409E+03, -1.997451802731342E+03,
2460243.836805556, A.D. 2023-Oct-26 08:05:00.0000, -1.451970639768109E+04,  9.481289591436125E+03, -1.996544983184244E+03,
2460243.837500000, A.D. 2023-Oct-26 08:06:00.0000, -1.453716329402203E+04,  9.475189123139007E+03, -1.995631415508849E+03,
2460243.838194444, A.D. 2023-Oct-26 08:07:00.0000, -1.455457295494835E+04,  9.469056989230392E+03, -1.994711113493952E+03,
2460243.838888889, A.D. 2023-Oct-26 08:08:00.0000, -1.457193541633309E+04,  9.462893270420005E+03, -1.993784093602474E+03,
2460243.839583333, A.D. 2023-Oct-26 08:09:00.0000, -1.458925071317895E+04,  9.456698044919449E+03, -1.992850371263039E+03,
2460243.840277778, A.D. 2023-Oct-26 08:10:00.0000, -1.460651887861302E+04,  9.450471393744130E+03, -1.991909962146312E+03,
2460243.840972222, A.D. 2023-Oct-26 08:11:00.0000, -1.462373994751967E+04,  9.444213393398733E+03, -1.990962880899597E+03,
2460243.841666667, A.D. 2023-Oct-26 08:12:00.0000, -1.464091395393613E+04,  9.437924123946081E+03, -1.990009142789963E+03,
2460243.842361111, A.D. 2023-Oct-26 08:13:00.0000, -1.465804093182739E+04,  9.431603662301095E+03, -1.989048763691581E+03,
2460243.843055556, A.D. 2023-Oct-26 08:14:00.0000, -1.467512091332948E+04,  9.425252086500885E+03, -1.988081759012085E+03,
2460243.843750000, A.D. 2023-Oct-26 08:15:00.0000, -1.469215393325803E+04,  9.418869474890445E+03, -1.987108143278893E+03,
2460243.844444444, A.D. 2023-Oct-26 08:16:00.0000, -1.470914002374280E+04,  9.412455901777053E+03, -1.986127931224422E+03,
2460243.845138889, A.D. 2023-Oct-26 08:17:00.0000, -1.472607921773783E+04,  9.406011447064029E+03, -1.985141138074444E+03,
2460243.845833333, A.D. 2023-Oct-26 08:18:00.0000, -1.474297154730011E+04,  9.399536184213048E+03, -1.984147778231847E+03,
2460243.846527778, A.D. 2023-Oct-26 08:19:00.0000, -1.475981704627199E+04,  9.393030190556085E+03, -1.983147867884091E+03,
2460243.847222222, A.D. 2023-Oct-26 08:20:00.0000, -1.477661574584479E+04,  9.386493542053378E+03, -1.982141420457953E+03,
2460243.847916667, A.D. 2023-Oct-26 08:21:00.0000, -1.479336767794838E+04,  9.379926312733180E+03, -1.981128450654069E+03,
2460243.848611111, A.D. 2023-Oct-26 08:22:00.0000, -1.481007287364127E+04,  9.373328579149225E+03, -1.980108974273006E+03,
2460243.849305556, A.D. 2023-Oct-26 08:23:00.0000, -1.482673136579857E+04,  9.366700414090961E+03, -1.979083004501685E+03,
2460243.850000000, A.D. 2023-Oct-26 08:24:00.0000, -1.484334318548453E+04,  9.360041893203643E+03, -1.978050556736021E+03,
2460243.850694444, A.D. 2023-Oct-26 08:25:00.0000, -1.485990836279688E+04,  9.353353089677476E+03, -1.977011645332854E+03,
2460243.851388889, A.D. 2023-Oct-26 08:26:00.0000, -1.487642692959652E+04,  9.346634077001941E+03, -1.975966283780729E+03,
2460243.852083333, A.D. 2023-Oct-26 08:27:00.0000, -1.489289891599101E+04,  9.339884929957099E+03, -1.974914487092699E+03,
2460243.852777778, A.D. 2023-Oct-26 08:28:00.0000, -1.490932435290009E+04,  9.333105719981560E+03, -1.973856268895965E+03,
2460243.853472222, A.D. 2023-Oct-26 08:29:00.0000, -1.492570326945395E+04,  9.326296520547949E+03, -1.972791644705316E+03,
2460243.854166667, A.D. 2023-Oct-26 08:30:00.0000, -1.494203569652984E+04,  9.319457403389892E+03, -1.971720627286357E+03,
2460243.854861111, A.D. 2023-Oct-26 08:31:00.0000, -1.495832166324055E+04,  9.312588441477881E+03, -1.970643230899055E+03,
2460243.855555556, A.D. 2023-Oct-26 08:32:00.0000, -1.497456120043201E+04,  9.305689705764415E+03, -1.969559469964119E+03,
2460243.856250000, A.D. 2023-Oct-26 08:33:00.0000, -1.499075433536927E+04,  9.298761267498230E+03, -1.968469358057914E+03,
2460243.856944445, A.D. 2023-Oct-26 08:34:00.0000, -1.500690109975275E+04,  9.291803198737831E+03, -1.967372909100904E+03,
2460243.857638889, A.D. 2023-Oct-26 08:35:00.0000, -1.502300152082939E+04,  9.284815569518822E+03, -1.966270137123128E+03,
2460243.858333333, A.D. 2023-Oct-26 08:36:00.0000, -1.503905562751926E+04,  9.277798451010951E+03, -1.965161055681613E+03,
2460243.859027778, A.D. 2023-Oct-26 08:37:00.0000, -1.505506344878173E+04,  9.270751912229209E+03, -1.964045678444749E+03,
2460243.859722222, A.D. 2023-Oct-26 08:38:00.0000, -1.507102501271165E+04,  9.263676024132481E+03, -1.962924019773388E+03,
2460243.860416667, A.D. 2023-Oct-26 08:39:00.0000, -1.508694034728862E+04,  9.256570857280922E+03, -1.961796092013949E+03,
2460243.861111111, A.D. 2023-Oct-26 08:40:00.0000, -1.510280948051583E+04,  9.249436478692820E+03, -1.960661908887053E+03,
2460243.861805555, A.D. 2023-Oct-26 08:41:00.0000, -1.511863244037586E+04,  9.242272958985617E+03, -1.959521484763710E+03,
2460243.862500000, A.D. 2023-Oct-26 08:42:00.0000, -1.513440925393748E+04,  9.235080366732436E+03, -1.958374832099273E+03,
2460243.863194444, A.D. 2023-Oct-26 08:43:00.0000, -1.515013994912663E+04,  9.227858770047638E+03, -1.957221964136519E+03,
2460243.863888889, A.D. 2023-Oct-26 08:44:00.0000, -1.516582455205038E+04,  9.220608237504117E+03, -1.956062895322007E+03,
2460243.864583333, A.D. 2023-Oct-26 08:45:00.0000, -1.518146308969083E+04,  9.213328836710465E+03, -1.954897637757079E+03,
2460243.865277778, A.D. 2023-Oct-26 08:46:00.0000, -1.519705558994866E+04,  9.206020635333767E+03, -1.953726205489148E+03,
2460243.865972222, A.D. 2023-Oct-26 08:47:00.0000, -1.521260207800684E+04,  9.198683700943571E+03, -1.952548610566366E+03,
2460243.866666667, A.D. 2023-Oct-26 08:48:00.0000, -1.522810258169723E+04,  9.191318099498847E+03, -1.951364866327273E+03,
2460243.867361111, A.D. 2023-Oct-26 08:49:00.0000, -1.524355712523090E+04,  9.183923899411622E+03, -1.950174987213183E+03,
2460243.868055556, A.D. 2023-Oct-26 08:50:00.0000, -1.525896573545941E+04,  9.176501165712074E+03, -1.948978984204206E+03,
2460243.868750000, A.D. 2023-Oct-26 08:51:00.0000, -1.527432843748579E+04,  9.169049965921566E+03, -1.947776871292774E+03,
2460243.869444444, A.D. 2023-Oct-26 08:52:00.0000, -1.528964525727922E+04,  9.161570364621344E+03, -1.946568660282735E+03,
2460243.870138889, A.D. 2023-Oct-26 08:53:00.0000, -1.530491622079082E+04,  9.154062428931980E+03, -1.945354366044832E+03,
2460243.870833333, A.D. 2023-Oct-26 08:54:00.0000, -1.532014135213848E+04,  9.146526222832674E+03, -1.944133999200660E+03,
2460243.871527778, A.D. 2023-Oct-26 08:55:00.0000, -1.533532067631342E+04,  9.138961813118265E+03, -1.942907573336282E+03,
2460243.872222222, A.D. 2023-Oct-26 08:56:00.0000, -1.535045421736629E+04,  9.131369262992646E+03, -1.941675100717663E+03,
2460243.872916667, A.D. 2023-Oct-26 08:57:00.0000, -1.536554200117738E+04,  9.123748638154448E+03, -1.940436594642480E+03,
2460243.873611111, A.D. 2023-Oct-26 08:58:00.0000, -1.538058405184007E+04,  9.116100003055581E+03, -1.939192066875461E+03,
2460243.874305556, A.D. 2023-Oct-26 08:59:00.0000, -1.539558039243938E+04,  9.108423420502131E+03, -1.937941530439456E+03,
2460243.875000000, A.D. 2023-Oct-26 09:00:00.0000, -1.541053104787268E+04,  9.100718955690869E+03, -1.936684997445372E+03,
2460243.875694444, A.D. 2023-Oct-26 09:01:00.0000, -1.542543604215450E+04,  9.092986671790812E+03, -1.935422480064282E+03,
2460243.876388889, A.D. 2023-Oct-26 09:02:00.0000, -1.544029539744096E+04,  9.085226631551386E+03, -1.934153991346162E+03,
2460243.877083333, A.D. 2023-Oct-26 09:03:00.0000, -1.545510913761915E+04,  9.077438898417120E+03, -1.932879542662369E+03,
2460243.877777778, A.D. 2023-Oct-26 09:04:00.0000, -1.546987728574919E+04,  9.069623535968145E+03, -1.931599147371112E+03,
2460243.878472222, A.D. 2023-Oct-26 09:05:00.0000, -1.548459986484633E+04,  9.061780605949471E+03, -1.930312816108432E+03,
2460243.879166667, A.D. 2023-Oct-26 09:06:00.0000, -1.549927689882275E+04,  9.053910169811601E+03, -1.929020562338053E+03,
2460243.879861111, A.D. 2023-Oct-26 09:07:00.0000, -1.551390840794606E+04,  9.046012291747142E+03, -1.927722397784573E+03,
2460243.880555556, A.D. 2023-Oct-26 09:08:00.0000, -1.552849441693694E+04,  9.038087032306148E+03, -1.926418333530009E+03,
2460243.881250000, A.D. 2023-Oct-26 09:09:00.0000, -1.554303494698787E+04,  9.030134452855071E+03, -1.925108383006968E+03,
2460243.881944444, A.D. 2023-Oct-26 09:10:00.0000, -1.555753001915140E+04,  9.022154615845877E+03, -1.923792557236102E+03,
2460243.882638889, A.D. 2023-Oct-26 09:11:00.0000, -1.557197965629853E+04,  9.014147581286892E+03, -1.922470868103392E+03,
2460243.883333333, A.D. 2023-Oct-26 09:12:00.0000, -1.558638388050237E+04,  9.006113410666441E+03, -1.921143329054130E+03,
2460243.884027778, A.D. 2023-Oct-26 09:13:00.0000, -1.560074271188403E+04,  8.998052164174218E+03, -1.919809949152919E+03,
2460243.884722222, A.D. 2023-Oct-26 09:14:00.0000, -1.561505617235141E+04,  8.989963902235640E+03, -1.918470741413781E+03,
2460243.885416667, A.D. 2023-Oct-26 09:15:00.0000, -1.562932428294362E+04,  8.981848684469722E+03, -1.917125718610943E+03,
2460243.886111111, A.D. 2023-Oct-26 09:16:00.0000, -1.564354706469364E+04,  8.973706572758732E+03, -1.915774890495182E+03,
2460243.886805556, A.D. 2023-Oct-26 09:17:00.0000, -1.565772453857597E+04,  8.965537624678493E+03, -1.914418269856723E+03,
2460243.887500000, A.D. 2023-Oct-26 09:18:00.0000, -1.567185672374419E+04,  8.957341901254611E+03, -1.913055868131224E+03,
2460243.888194445, A.D. 2023-Oct-26 09:19:00.0000, -1.568594364203920E+04,  8.949119459538400E+03, -1.911687696920703E+03,
2460243.888888889, A.D. 2023-Oct-26 09:20:00.0000, -1.569998531260854E+04,  8.940870360922032E+03, -1.910313766797181E+03,
2460243.889583333, A.D. 2023-Oct-26 09:21:00.0000, -1.571398175544862E+04,  8.932594662903286E+03, -1.908934090549965E+03,
2460243.890277778, A.D. 2023-Oct-26 09:22:00.0000, -1.572793299148272E+04,  8.924292424818976E+03, -1.907548678870520E+03,
